TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202412;Passivo;3;;78186;"Patrimônio Líquido 
(i)";[60000002] + [70000009]+ [80000006];77640873.65
1;00068987;202412;Passivo;3;;78296;"Instrumentos Derivativos 
(f)";[47000001];0.0
1;00068987;202412;Passivo;3;;78297;"Outras Obrigações 
(g)";[49000009] + [45000003] + [44000004];193191794.05
1;00068987;202412;Passivo;3;;78298;"Passivo Circulante e Exigível a Longo Prazo 
(h) = (e) + (f) + (g)";[40000008];535623529.21
1;00068987;202412;Passivo;3;;78300;"Passivo Total 
(j) = (h) + (i)";[40000008] + [60000002] + [70000009]+ [80000006];613264402.86
1;00068987;202412;Passivo;3;Captações;78185;"Captações 
(e) = (a) + (b) + (c) + (d)";[41000007] + [42000006] + [43000005] + [46000002];342431735.16
1;00068987;202412;Passivo;3;Captações;78288;"Obrigações por Operações Compromissadas 
(b)";[42000006];0.0
1;00068987;202412;Passivo;3;Captações;78295;"Obrigações por Empréstimos e Repasses 
(d)";[46000002];56142.99
1;00068987;202412;Passivo;3;Captações - Depósito Total;110560;"Conta de Pagamento Pré-Paga 
(a5)";[41930005];0.0
1;00068987;202412;Passivo;3;Captações - Depósito Total;78282;"Depósitos à Vista 
(a1)";[41100000];97500265.29
1;00068987;202412;Passivo;3;Captações - Depósito Total;78283;"Depósitos de Poupança 
(a2)";[41200003];0.0
1;00068987;202412;Passivo;3;Captações - Depósito Total;78284;"Depósitos Interfinanceiros 
(a3)";[41300006];0.0
1;00068987;202412;Passivo;3;Captações - Depósito Total;78285;"Depósitos Outros 
(a6)";[41400009]+[41600005]+[41700008]+[41800001]+[41900004]-[41930005];0.0
1;00068987;202412;Passivo;3;Captações - Depósito Total;78286;"Depósitos a Prazo 
(a4)";[41500002];173760595.27
1;00068987;202412;Passivo;3;Captações - Depósito Total;78287;"Depósito Total 
(a)";[41000007];271260860.56
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78289;"Letras de Crédito Imobiliário 
(c1)";[43235007];0.0
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78290;"Letras de Crédito do Agronegócio 
(c2)";[43240009];71114731.61
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78291;"Letras Financeiras 
(c3)";[43250006];0.0
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78292;"Obrigações por Títulos e Valores Mobiliários no Exterior 
(c4)";[43500000];0.0
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78293;"Outros Recursos de Aceites e Emissão de Títulos 
(c5)";[43000005] - [43235007] - [43240009] - [43250006] - [43500000];0.0
1;00068987;202412;Passivo;3;Captações - Recursos de Aceites e Emissão de Títulos;78294;"Recursos de Aceites e Emissão de Títulos 
(c)";[43000005];71114731.61
1;00075847;202412;Passivo;3;;78186;"Patrimônio Líquido 
(i)";[60000002] + [70000009]+ [80000006];288588413.42
1;00075847;202412;Passivo;3;;78296;"Instrumentos Derivativos 
(f)";[47000001];0.0
1;00075847;202412;Passivo;3;;78297;"Outras Obrigações 
(g)";[49000009] + [45000003] + [44000004];169591679.3
1;00075847;202412;Passivo;3;;78298;"Passivo Circulante e Exigível a Longo Prazo 
(h) = (e) + (f) + (g)";[40000008];2867478181.72
1;00075847;202412;Passivo;3;;78300;"Passivo Total 
(j) = (h) + (i)";[40000008] + [60000002] + [70000009]+ [80000006];3156066595.14
1;00075847;202412;Passivo;3;Captações;78185;"Captações 
(e) = (a) + (b) + (c) + (d)";[41000007] + [42000006] + [43000005] + [46000002];2697886502.42
1;00075847;202412;Passivo;3;Captações;78288;"Obrigações por Operações Compromissadas 
(b)";[42000006];0.0
1;00075847;202412;Passivo;3;Captações;78295;"Obrigações por Empréstimos e Repasses 
(d)";[46000002];0.0
1;00075847;202412;Passivo;3;Captações - Depósito Total;110560;"Conta de Pagamento Pré-Paga 
(a5)";[41930005];0.0
1;00075847;202412;Passivo;3;Captações - Depósito Total;78282;"Depósitos à Vista 
(a1)";[41100000];338276800.71
1;00075847;202412;Passivo;3;Captações - Depósito Total;78283;"Depósitos de Poupança 
(a2)";[41200003];0.0
1;00075847;202412;Passivo;3;Captações - Depósito Total;78284;"Depósitos Interfinanceiros 
(a3)";[41300006];0.0
1;00075847;202412;Passivo;3;Captações - Depósito Total;78285;"Depósitos Outros 
(a6)";[41400009]+[41600005]+[41700008]+[41800001]+[41900004]-[41930005];0.0
